index,video_id,date_published,date_published_millis,year,month,day,duration,tags,title,views,Count,originalSentence,start,verse,valid,book,testament,bookIndex,chapterNum,verseNum,chapterStr,verseStr
2731,4Cg8p9bQLJs,2021-06-04,1622779200000,2021,6,4,4.96,,Indestructible,43,1,this out with matthew chapter 7 when you,4528.64,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2732,4Cg8p9bQLJs,2021-06-04,1622779200000,2021,6,4,5.679,,Indestructible,43,1,get there say amen 24 matthew 7,4530.56,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2733,4Cg8p9bQLJs,2021-06-04,1622779200000,2021,6,4,5.92,,Indestructible,43,1,all right matthew chapter 7 verses 24.,4553.04,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2734,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.88,,Sunday Night Service - The Victorious Mind,86,1,the bible says in isaiah chapter 6 it,165.04,Isaiah 6,True,Isaiah,OLD,22,6,0,6,0
2735,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,5.119,,Sunday Night Service - The Victorious Mind,86,1,in genesis chapter 12 verses 1 through 4,2126.48,Genesis 12:1-4,True,Genesis,OLD,0,12,1,12,1
2735,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,5.119,,Sunday Night Service - The Victorious Mind,86,1,in genesis chapter 12 verses 1 through 4,2126.48,Genesis 12:1-4,True,Genesis,OLD,0,12,1,12,1
2737,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.72,,Sunday Night Service - The Victorious Mind,86,1,in galatians chapter 3 verses 1 through,2167.04,Galatians 3,True,Galatians,NEW,47,3,0,3,0
2738,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,6.161,,Sunday Night Service - The Victorious Mind,86,1,i i god said in numbers 23 19,2583.359,Numbers 23:19,True,Numbers,OLD,3,23,19,23,19
2739,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.64,,Sunday Night Service - The Victorious Mind,86,1,and you notice in malachi chapter 3 god,2595.04,Malachi 3,True,Malachi,OLD,38,3,0,3,0
2740,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.599,,Sunday Night Service - The Victorious Mind,86,1,in hebrews 6 12 it says be followers and,2722.0,Hebrews 6:12,True,Hebrews,NEW,57,6,12,6,12
2741,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.681,,Sunday Night Service - The Victorious Mind,86,1,all right romans chapter 12 1-2 when you,3127.119,Romans 12,True,Romans,NEW,44,12,0,12,0
2742,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.401,,Sunday Night Service - The Victorious Mind,86,1,will of god romans chapter 12 verses 1,3151.119,Romans 12,True,Romans,NEW,44,12,0,12,0
2743,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.28,,Sunday Night Service - The Victorious Mind,86,1,so again second corinthians chapter four,5191.12,2 Corinthians 4,True,2 Corinthians,NEW,46,0,0,0,0
2744,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.44,,Sunday Night Service - The Victorious Mind,86,1,and uh i believe it's in john chapter 13,5454.88,John 13,True,John,NEW,42,13,0,13,0
2745,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.599,,Sunday Night Service - The Victorious Mind,86,1,matthew chapter six verse 25 we're,5568.56,Matthew 6:25,True,Matthew,NEW,39,6,25,6,25
2746,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.279,,Sunday Night Service - The Victorious Mind,86,1,and uh we'll get back into romans 12.,5575.44,Romans 12,True,Romans,NEW,44,12,0,12,0
2747,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.601,,Sunday Night Service - The Victorious Mind,86,1,uh matthew chapter 6. i read this during,5578.719,Matthew 6,True,Matthew,NEW,39,6,0,6,0
2748,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.96,,Sunday Night Service - The Victorious Mind,86,1,but i want to read it again matthew 6 25,5582.32,Matthew 6:25,True,Matthew,NEW,39,6,25,6,25
2749,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.08,,Sunday Night Service - The Victorious Mind,86,1,bible is saying in romans chapter 12,5831.44,Romans 12,True,Romans,NEW,44,12,0,12,0
2750,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.04,,Sunday Night Service - The Victorious Mind,86,1,romans chapter 12. the first thing that,6334.48,Romans 12,True,Romans,NEW,44,12,0,12,0
2751,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,4.48,,Sunday Night Service - The Victorious Mind,86,1,romans chapter 12,6555.84,Romans 12,True,Romans,NEW,44,12,0,12,0
2752,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,2.96,,Sunday Night Service - The Victorious Mind,86,1,um or i'm sorry colossians chapter three,6804.639,Colossians 3,True,Colossians,NEW,50,3,0,3,0
2753,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.36,,Sunday Night Service - The Victorious Mind,86,1,the way you think we said psalms 119,7407.04,Psalms 119,True,Psalms,OLD,18,119,0,119,0
2754,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.68,,Sunday Night Service - The Victorious Mind,86,1,scripture joshua 1 8,7410.4,Joshua 1:8,True,Joshua,OLD,5,1,8,1,8
2755,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.44,,Sunday Night Service - The Victorious Mind,86,1,joshua 1 8 says this book of the law,7412.159,Joshua 1:8,True,Joshua,OLD,5,1,8,1,8
2756,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.681,,Sunday Night Service - The Victorious Mind,86,1,plan right there psalms one verse two,7444.639,Psalms 1:2,True,Psalms,OLD,18,1,2,1,2
2757,i7ENcT40_lk,2020-11-15,1605416400000,2020,11,15,3.121,,Sunday Night Service - The Victorious Mind,86,1,psalms one verse two it says but is the,7446.719,Psalms 1:2,True,Psalms,OLD,18,1,2,1,2
2758,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.441,,LIVE: ETERNITY PART 4,71,1,is what hebrews 11 33 says that these,1565.919,Hebrews 11:33,True,Hebrews,NEW,57,11,33,11,33
2759,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.201,,LIVE: ETERNITY PART 4,71,1,matthew matthew 7 says depart from me i,1620.799,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2760,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.121,,LIVE: ETERNITY PART 4,71,1,matthew chapter three,2842.079,Matthew 3,True,Matthew,NEW,39,3,0,3,0
2761,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.721,,LIVE: ETERNITY PART 4,71,1,and uh matthew chapter three very,2844.079,Matthew 3,True,Matthew,NEW,39,3,0,3,0
2762,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.04,,LIVE: ETERNITY PART 4,71,1,matthew chapter four if you have your,2954.079,Matthew 4,True,Matthew,NEW,39,4,0,4,0
2763,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.96,,LIVE: ETERNITY PART 4,71,1,so matthew chapter 4 uh verse 12 says,3005.2,Matthew 4:12,True,Matthew,NEW,39,4,12,4,12
2764,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.68,,LIVE: ETERNITY PART 4,71,1,second timothy 2,3236.24,2 Timothy 2,True,2 Timothy,NEW,54,0,0,0,0
2765,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,7.679,,LIVE: ETERNITY PART 4,71,1,second timothy chapter 2 marava go host,3241.92,2 Timothy 2,True,2 Timothy,NEW,54,0,0,0,0
2766,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.52,,LIVE: ETERNITY PART 4,71,1,second timothy chapter two very powerful,3251.44,2 Timothy 2,True,2 Timothy,NEW,54,0,0,0,0
2767,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.36,,LIVE: ETERNITY PART 4,71,1,obviously to matthew 7. he says depart,3382.16,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2768,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,2.641,,LIVE: ETERNITY PART 4,71,1,matthew 7. yeah i have abraham as my,3875.839,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2769,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.24,,LIVE: ETERNITY PART 4,71,1,verse 22 second timothy 2 22 and then 23,4042.96,2 Timothy 2:22,True,2 Timothy,NEW,54,0,0,0,0
2770,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.2,,LIVE: ETERNITY PART 4,71,1,first peter chapter five i felt this is,4093.039,1 Peter 5,True,1 Peter,NEW,59,0,0,0,0
2771,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.44,,LIVE: ETERNITY PART 4,71,1,first peter chapter five we're saying,4104.48,1 Peter 5,True,1 Peter,NEW,59,0,0,0,0
2772,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.56,,LIVE: ETERNITY PART 4,71,1,but first peter chapter five,4166.159,1 Peter 5,True,1 Peter,NEW,59,0,0,0,0
2773,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.679,,LIVE: ETERNITY PART 4,71,1,to matthew chapter four that these men,4430.56,Matthew 4,True,Matthew,NEW,39,4,0,4,0
2774,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.84,,LIVE: ETERNITY PART 4,71,1,first peter chapter five it's telling us,4655.44,1 Peter 5,True,1 Peter,NEW,59,0,0,0,0
2775,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.16,,LIVE: ETERNITY PART 4,71,1,it says uh in philippians chapter 2,5175.44,Philippians 2,True,Philippians,NEW,49,2,0,2,0
2776,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.321,,LIVE: ETERNITY PART 4,71,1,no because first peter chapter five just,5482.639,1 Peter 5,True,1 Peter,NEW,59,0,0,0,0
2777,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.081,,LIVE: ETERNITY PART 4,71,1,uh uh philippians chapter two verse,5639.679,Philippians 2,True,Philippians,NEW,49,2,0,2,0
2778,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.84,,LIVE: ETERNITY PART 4,71,1,uh uh philippians chapter two verse,5731.76,Philippians 2,True,Philippians,NEW,49,2,0,2,0
2779,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.921,,LIVE: ETERNITY PART 4,71,1,psalms 1 and then you go into,6305.679,Psalms 1,True,Psalms,OLD,18,1,0,1,0
2780,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.4,,LIVE: ETERNITY PART 4,71,1,psalms 1 th these these seeds,6310.48,Psalms 1,True,Psalms,OLD,18,1,0,1,0
2781,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,7.36,,LIVE: ETERNITY PART 4,71,1,psalms um i think psalms 1,6321.92,Psalms 1,True,Psalms,OLD,18,1,0,1,0
2782,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.159,,LIVE: ETERNITY PART 4,71,1,psalms 92 but it but it talks about the,6330.48,Psalms 92,True,Psalms,OLD,18,92,0,92,0
2783,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,5.839,,LIVE: ETERNITY PART 4,71,1,isn't that powerful psalms 92,6349.28,Psalms 92,True,Psalms,OLD,18,92,0,92,0
2784,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.92,,LIVE: ETERNITY PART 4,71,1,psalms 92 13 those planted in the,6356.239,Psalms 92:13,True,Psalms,OLD,18,92,13,92,13
2785,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.32,,LIVE: ETERNITY PART 4,71,1,household psalms 92,6358.48,Psalms 92,True,Psalms,OLD,18,92,0,92,0
2786,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,6.079,,LIVE: ETERNITY PART 4,71,1,going back to philippians chapter 2 very,6376.56,Philippians 2,True,Philippians,NEW,49,2,0,2,0
2787,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,6.48,,LIVE: ETERNITY PART 4,71,1,remember philippians chapter 2 verse 8,6392.48,Philippians 2:8,True,Philippians,NEW,49,2,8,2,8
2788,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.399,,LIVE: ETERNITY PART 4,71,1,talking about philippians chapter two,7177.84,Philippians 2,True,Philippians,NEW,49,2,0,2,0
2789,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.92,,LIVE: ETERNITY PART 4,71,1,genesis chapter 17,7492.48,Genesis 17,True,Genesis,OLD,0,17,0,17,0
2790,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,3.839,,LIVE: ETERNITY PART 4,71,1,first corinthians 9 paul says i handle,7846.4,1 Corinthians 9,True,1 Corinthians,NEW,45,0,0,0,0
2791,EpAS1Ua9a7E,2020-08-21,1597982400000,2020,8,21,4.241,,LIVE: ETERNITY PART 4,71,1,in matthew chapter 4,7965.119,Matthew 4,True,Matthew,NEW,39,4,0,4,0
2792,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.761,,Sunday Morning Service - Discovering the Power of Love,84,1,your bibles go to genesis chapter 22.,634.959,Genesis 22,True,Genesis,OLD,0,22,0,22,0
2793,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.28,,Sunday Morning Service - Discovering the Power of Love,84,1,minute genesis chapter 22.,638.72,Genesis 22,True,Genesis,OLD,0,22,0,22,0
2794,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,5.52,,Sunday Morning Service - Discovering the Power of Love,84,1,says in genesis chapter 1 verse 28,683.92,Genesis 1:28,True,Genesis,OLD,0,1,28,1,28
2795,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.48,,Sunday Morning Service - Discovering the Power of Love,84,1,quickly go into genesis chapter 22,733.12,Genesis 22,True,Genesis,OLD,0,22,0,22,0
2796,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,6.0,,Sunday Morning Service - Discovering the Power of Love,84,1,genesis chapter 22 verses 1 to 14,741.839,Genesis 22,True,Genesis,OLD,0,22,0,22,0
2797,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.481,,Sunday Morning Service - Discovering the Power of Love,84,1,book of matthew 22 and as you do that,1145.919,Matthew 22,True,Matthew,NEW,39,22,0,22,0
2798,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.721,,Sunday Morning Service - Discovering the Power of Love,84,1,matthew 22 35 matthew 22,1200.799,Matthew 22:35,True,Matthew,NEW,39,22,35,22,35
2799,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.601,,Sunday Morning Service - Discovering the Power of Love,84,1,one of the uh on matthew 22 35 in the,1215.039,Matthew 22:35,True,Matthew,NEW,39,22,35,22,35
2800,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,2.8,,Sunday Morning Service - Discovering the Power of Love,84,1,know luke chapter four uh you don't have,1598.96,Luke 4,True,Luke,NEW,41,4,0,4,0
2801,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,2.959,,Sunday Morning Service - Discovering the Power of Love,84,1,first corinthians 13 13 very powerful,1697.84,1 Corinthians 13:13,True,1 Corinthians,NEW,45,0,0,0,0
2802,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.6,,Sunday Morning Service - Discovering the Power of Love,84,1,first corinthians 13 13 the bible says,1701.76,1 Corinthians 13:13,True,1 Corinthians,NEW,45,0,0,0,0
2803,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,2.719,,Sunday Morning Service - Discovering the Power of Love,84,1,matthew chapter 7 he says you prophesied,1744.08,Matthew 7,True,Matthew,NEW,39,7,0,7,0
2804,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.16,,Sunday Morning Service - Discovering the Power of Love,84,1,uh if if you go back to matthew 22 we've,1857.519,Matthew 22,True,Matthew,NEW,39,22,0,22,0
2805,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.401,,Sunday Morning Service - Discovering the Power of Love,84,1,john 5 2-3 first john 5,2339.839,1 John 5,True,1 John,NEW,61,0,0,0,0
2806,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.44,,Sunday Morning Service - Discovering the Power of Love,84,1,psalms chapter one he says you'll be,2404.24,Psalms 1,True,Psalms,OLD,18,1,0,1,0
2807,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.2,,Sunday Morning Service - Discovering the Power of Love,84,1,in joel chapter 2 verse 12 it says,2430.8,Joel 2:12,True,Joel,OLD,28,2,12,2,12
2808,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.12,,Sunday Morning Service - Discovering the Power of Love,84,1,psalm and first samuel chapter 3 verse,2620.4,1 Samuel 3,True,1 Samuel,OLD,8,0,0,0,0
2809,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.92,,Sunday Morning Service - Discovering the Power of Love,84,1,first uh first samuel chapter 13 uh,2623.52,1 Samuel 13,True,1 Samuel,OLD,8,0,0,0,0
2810,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.28,,Sunday Morning Service - Discovering the Power of Love,84,1,then psalm 63,2920.0,Psalm 63,True,Psalms,OLD,18,63,0,63,0
2811,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.0,,Sunday Morning Service - Discovering the Power of Love,84,1,psalms psalms 103 powerful verse,3015.92,Psalms 103,True,Psalms,OLD,18,103,0,103,0
2812,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.319,,Sunday Morning Service - Discovering the Power of Love,84,1,so you see in romans chapter 8 i love,3039.52,Romans 8,True,Romans,NEW,44,8,0,8,0
2813,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.28,,Sunday Morning Service - Discovering the Power of Love,84,1,this scripture romans 8 28 you can write,3041.44,Romans 8:28,True,Romans,NEW,44,8,28,8,28
2814,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.76,,Sunday Morning Service - Discovering the Power of Love,84,1,romans 8,3051.359,Romans 8,True,Romans,NEW,44,8,0,8,0
2815,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.079,,Sunday Morning Service - Discovering the Power of Love,84,1,28 uh romans 8 28 we know all things,3052.24,Romans 8:28,True,Romans,NEW,44,8,28,8,28
2816,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.84,,Sunday Morning Service - Discovering the Power of Love,84,1,then you see in first kings chapter 3,3101.2,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
2817,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.92,,Sunday Morning Service - Discovering the Power of Love,84,1,that first kings chapter three the bible,3144.72,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
2818,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.6,,Sunday Morning Service - Discovering the Power of Love,84,1,all around victory matthew 6 33 seek,3164.16,Matthew 6:33,True,Matthew,NEW,39,6,33,6,33
2819,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.08,,Sunday Morning Service - Discovering the Power of Love,84,1,the bible says in galatians chapter 5,3312.96,Galatians 5,True,Galatians,NEW,47,5,0,5,0
2820,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,2.96,,Sunday Morning Service - Discovering the Power of Love,84,1,daniel chapter three,3353.68,Daniel 3,True,Daniel,OLD,26,3,0,3,0
2821,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.359,,Sunday Morning Service - Discovering the Power of Love,84,1,hebrews chapter 11,3402.24,Hebrews 11,True,Hebrews,NEW,57,11,0,11,0
2822,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,5.6,,Sunday Morning Service - Discovering the Power of Love,84,1,in second samuel 14 20 david speaking,3455.92,2 Samuel 14:20,True,2 Samuel,OLD,9,0,0,0,0
2823,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.92,,Sunday Morning Service - Discovering the Power of Love,84,1,you see in matthew 13,3526.72,Matthew 13,True,Matthew,NEW,39,13,0,13,0
2824,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.92,,Sunday Morning Service - Discovering the Power of Love,84,1,amen mark chapter 4 verse 11 the bible,3551.04,Mark 4:11,True,Mark,NEW,40,4,11,4,11
2825,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.04,,Sunday Morning Service - Discovering the Power of Love,84,1,mark 4 11 we're talking about the wisdom,3554.96,Mark 4:11,True,Mark,NEW,40,4,11,4,11
2826,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.281,,Sunday Morning Service - Discovering the Power of Love,84,1,proverbs 8,3991.119,Proverbs 8,True,Proverbs,OLD,19,8,0,8,0
2827,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.44,,Sunday Morning Service - Discovering the Power of Love,84,1,21 proverbs 8 21 he says that i may,3992.24,Proverbs 8:21,True,Proverbs,OLD,19,8,21,8,21
2828,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,4.24,,Sunday Morning Service - Discovering the Power of Love,84,1,genesis 24,4030.0,Genesis 24,True,Genesis,OLD,0,24,0,24,0
2829,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,5.521,,Sunday Morning Service - Discovering the Power of Love,84,1,verse 1 genesis 24 verse 1 abraham the,4031.119,Genesis 24:1,True,Genesis,OLD,0,24,1,24,1
2830,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,3.28,,Sunday Morning Service - Discovering the Power of Love,84,1,at pro uh uh luke 15 you have to go,4060.96,Luke 15,True,Luke,NEW,41,15,0,15,0
2831,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,2.4,,Sunday Morning Service - Discovering the Power of Love,84,1,there but luke 15 talks about the,4062.88,Luke 15,True,Luke,NEW,41,15,0,15,0
2832,abOLYc50mxY,2021-01-03,1609650000000,2021,1,3,5.04,,Sunday Morning Service - Discovering the Power of Love,84,1,and the bible says in psalms 113 7-8,4100.319,Psalms 113,True,Psalms,OLD,18,113,0,113,0
2833,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.52,,Sunday Night Service- The Victorious Mindset,120,1,isaiah 43 can you turn my mic down a,22.32,Isaiah 43,True,Isaiah,OLD,22,43,0,43,0
2834,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.201,,Sunday Night Service- The Victorious Mindset,120,1,go to luke chapter two,492.639,Luke 2,True,Luke,NEW,41,2,0,2,0
2835,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.2,,Sunday Night Service- The Victorious Mindset,120,1,went to luke chapter two the real,502.08,Luke 2,True,Luke,NEW,41,2,0,2,0
2836,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.519,,Sunday Night Service- The Victorious Mindset,120,1,um luke chapter 2 verses 6 and 7 and i,513.44,"Luke 2:6,7",True,Luke,NEW,41,2,6,2,6
2836,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.519,,Sunday Night Service- The Victorious Mindset,120,1,um luke chapter 2 verses 6 and 7 and i,513.44,"Luke 2:6,7",True,Luke,NEW,41,2,6,2,6
2838,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,4.32,,Sunday Night Service- The Victorious Mindset,120,1,and i held on to matthew chapter six,564.72,Matthew 6,True,Matthew,NEW,39,6,0,6,0
2839,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,4.08,,Sunday Night Service- The Victorious Mindset,120,1,hallelujah proverbs 3 9-10 if we honor,892.48,Proverbs 3,True,Proverbs,OLD,19,3,0,3,0
2840,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.281,,Sunday Night Service- The Victorious Mindset,120,1,wine so according to matthew 6 i'm here,903.279,Matthew 6,True,Matthew,NEW,39,6,0,6,0
2841,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,4.64,,Sunday Night Service- The Victorious Mindset,120,1,proverbs 25 2. proverbs 25 2. this is,1263.039,Proverbs 25:2,True,Proverbs,OLD,19,25,2,25,2
2842,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,5.36,,Sunday Night Service- The Victorious Mindset,120,1,proverbs 25 verse 2 it says it's the,1279.36,Proverbs 25:2,True,Proverbs,OLD,19,25,2,25,2
2843,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,4.24,,Sunday Night Service- The Victorious Mindset,120,1,second kings chapter seven uh verses one,1438.08,2 Kings 7,True,2 Kings,OLD,11,0,0,0,0
2844,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.921,,Sunday Night Service- The Victorious Mindset,120,1,romans chapter 12 we know the scripture,2066.079,Romans 12,True,Romans,NEW,44,12,0,12,0
2845,bTO1JSVCO7w,2020-12-21,1608526800000,2020,12,21,3.919,,Sunday Night Service- The Victorious Mindset,120,1,second kings chapter seven we see the,2654.4,2 Kings 7,True,2 Kings,OLD,11,0,0,0,0
